,count,rate_num,ratio,trace,score,var_fin,learn_time,n_selected,n_pruned
466,6,1,20,True,54.0,0.0,15.0,0,0
467,7,1,20,True,54.0,0.0,15.0,0,0
468,8,1,20,True,48.0,0.0,15.0,0,0
469,9,1,20,True,58.0,0.0,15.0,0,0
470,0,1,20,False,52.0,0.0,15.0,0,0
471,1,1,20,False,51.0,0.0,15.0,0,0
472,2,1,20,False,54.0,0.0,15.0,0,0
473,3,1,20,False,48.0,0.0,15.0,0,0
474,4,1,20,False,38.0,0.0,15.0,0,0
475,5,1,20,False,54.0,0.0,15.0,0,0
476,6,1,20,False,54.0,0.0,15.0,0,0
477,7,1,20,False,50.0,0.0,15.0,0,0
478,8,1,20,False,56.0,0.0,15.0,0,0
479,9,1,20,False,55.0,0.0,15.0,0,0
480,0,1,25,True,46.0,0.0,15.0,0,0
481,1,1,25,True,51.0,0.0,15.0,0,0
482,2,1,25,True,49.0,0.0,15.0,0,0
483,3,1,25,True,56.0,0.0,15.0,0,0
484,4,1,25,True,59.0,0.0,15.0,0,0
485,5,1,25,True,60.0,0.0,15.0,0,0
486,6,1,25,True,50.0,0.0,15.0,0,0
487,7,1,25,True,58.0,0.0,15.0,0,0
488,8,1,25,True,54.0,0.0,15.0,0,0
489,9,1,25,True,55.0,0.0,15.0,0,0
490,0,1,25,False,98.0,0.07622174508819927,136.55,12,13
491,1,1,25,False,98.0,0.0775790932721011,103.5,13,12
492,2,1,25,False,97.0,0.07758853653136072,35.95,13,12
493,3,1,25,False,98.0,0.07635412521052476,169.5,13,12
494,4,1,25,False,98.0,0.07532091290839617,87.2,12,13
495,5,1,25,False,98.0,0.07747712976374256,103.60000000000001,13,12
496,6,1,25,False,98.0,0.0752492963682181,93.15,12,13
497,7,1,25,False,98.0,0.07338253027579673,122.15,13,12
498,8,1,25,False,97.0,0.07735571151353941,87.60000000000001,13,12
499,9,1,25,False,98.0,0.07469240040244597,85.55000000000001,13,12
500,0,1,30,True,59.0,0.0,15.0,0,0
501,1,1,30,True,57.0,0.0,15.0,0,0
502,2,1,30,True,53.0,0.0,15.0,0,0
503,3,1,30,True,53.0,0.0,15.0,0,0
504,4,1,30,True,54.0,0.0,15.0,0,0
505,5,1,30,True,57.0,0.0,15.0,0,0
506,6,1,30,True,62.0,0.0,15.0,0,0
507,7,1,30,True,42.0,0.0,15.0,0,0
508,8,1,30,True,63.0,0.0,15.0,0,0
509,9,1,30,True,57.0,0.0,15.0,0,0
510,0,1,30,False,99.0,0.10701519567372819,62.5,15,15
511,1,1,30,False,98.0,0.10657783014534288,67.0,15,15
512,2,1,30,False,98.0,0.10782179851262758,54.900000000000006,15,15
513,3,1,30,False,97.0,0.10544158050239351,104.75,15,15
514,4,1,30,False,98.0,0.10886130278420784,142.0,15,15
515,5,1,30,False,98.0,0.10202686136370843,91.60000000000001,15,15
516,6,1,30,False,98.0,0.10706325244600384,144.35,15,15
517,7,1,30,False,98.0,0.10656001066093382,128.85,15,15
518,8,1,30,False,98.0,0.10506180422393732,96.65,15,15
519,9,1,30,False,98.0,0.10808728662949053,129.3,15,15
520,0,1,35,True,51.0,0.0,15.0,0,0
521,1,1,35,True,59.0,0.0,15.0,0,0
522,2,1,35,True,57.0,0.0,15.0,0,0
523,3,1,35,True,57.0,0.0,15.0,0,0
524,4,1,35,True,59.0,0.0,15.0,0,0
525,5,1,35,True,57.0,0.0,15.0,0,0
526,6,1,35,True,54.0,0.0,15.0,0,0
527,7,1,35,True,58.0,0.0,15.0,0,0
528,8,1,35,True,55.0,0.0,15.0,0,0
529,9,1,35,True,45.0,0.0,15.0,0,0
530,0,1,35,False,98.0,0.12102288458274134,99.65,18,17
531,1,1,35,False,98.0,0.11996426642314097,127.7,17,18
532,2,1,35,False,98.0,0.11492023051655326,74.5,18,17
533,3,1,35,False,98.0,0.12051793940817157,75.0,17,18
534,4,1,35,False,98.0,0.12333320722253505,62.6,17,18
535,5,1,35,False,98.0,0.12158282413810269,164.0,18,17
536,6,1,35,False,99.0,0.11983786586949836,59.0,17,18
537,7,1,35,False,98.0,0.12065384949963535,110.55000000000001,17,18
538,8,1,35,False,98.0,0.11775177833940591,83.35000000000001,18,17
539,9,1,35,False,96.0,0.11944616760945508,95.0,18,17
540,0,1,40,True,56.0,0.0,15.0,0,0
541,1,1,40,True,60.0,0.0,15.0,0,0
542,2,1,40,True,54.0,0.0,15.0,0,0
543,3,1,40,True,45.0,0.0,15.0,0,0
544,4,1,40,True,56.0,0.0,15.0,0,0
545,5,1,40,True,54.0,0.0,15.0,0,0
546,6,1,40,True,66.0,0.0,15.0,0,0
547,7,1,40,True,53.0,0.0,15.0,0,0
548,8,1,40,True,52.0,0.0,15.0,0,0
549,9,1,40,True,60.0,0.0,15.0,0,0
550,0,1,40,False,98.0,0.14712589622237426,131.1,20,20
551,1,1,40,False,95.0,0.14924967289187285,131.70000000000002,20,20
552,2,1,40,False,98.0,0.14733035454722904,223.55,20,20
553,3,1,40,False,99.0,0.14551349143425107,,20,20
554,4,1,40,False,97.0,0.1461630426604269,135.95000000000002,20,20
555,5,1,40,False,98.0,0.1486171885944588,112.2,20,20
556,6,1,40,False,98.0,0.14802707172610632,74.2,20,20
557,7,1,40,False,97.0,0.1493535875753335,122.0,20,20
558,8,1,40,False,98.0,0.147432564491812,98.4,20,20
559,9,1,40,False,98.0,0.1489174981833388,102.10000000000001,20,20
560,0,1,45,True,59.0,0.0,15.0,0,0
561,1,1,45,True,53.0,0.0,15.0,0,0
562,2,1,45,True,50.0,0.0,15.0,0,0
563,3,1,45,True,61.0,0.0,15.0,0,0
564,4,1,45,True,53.0,0.0,15.0,0,0
565,5,1,45,True,48.0,0.0,15.0,0,0
566,6,1,45,True,59.0,0.0,15.0,0,0
567,7,1,45,True,59.0,0.0,15.0,0,0
568,8,1,45,True,50.0,0.0,15.0,0,0
569,9,1,45,True,43.0,0.0,15.0,0,0
570,0,1,45,False,59.0,0.1542899615818141,100.2,22,23
571,1,1,45,False,49.0,0.15627379430200314,129.6,22,23
572,2,1,45,False,59.0,0.15529993277587195,94.45,22,23
573,3,1,45,False,51.0,0.15463720282863744,74.65,22,23
574,4,1,45,False,50.0,0.1579994708363065,60.6,23,22
575,5,1,45,False,50.0,0.16070483163039637,78.75,22,23
576,6,1,45,False,49.0,0.15977788971217866,69.4,22,23
577,7,1,45,False,64.0,0.15275213480285804,163.75,23,22
578,8,1,45,False,51.0,0.1552588528149881,96.0,22,23
579,9,1,45,False,48.0,0.15476657666454116,73.9,22,23
580,0,1,50,True,49.0,0.0,15.0,0,0
581,1,1,50,True,59.0,0.0,15.0,0,0
582,2,1,50,True,52.0,0.0,15.0,0,0
583,3,1,50,True,63.0,0.0,15.0,0,0
584,4,1,50,True,59.0,0.0,15.0,0,0
585,5,1,50,True,55.0,0.0,15.0,0,0
586,6,1,50,True,53.0,0.0,15.0,0,0
587,7,1,50,True,47.0,0.0,15.0,0,0
588,8,1,50,True,54.0,0.0,15.0,0,0
589,9,1,50,True,57.0,0.0,15.0,0,0
590,0,1,50,False,54.0,0.15334407168680128,88.05000000000001,27,23
591,1,1,50,False,44.0,0.15845743890425973,113.5,32,18
592,2,1,50,False,48.0,0.15640082051594192,133.85,29,21
593,3,1,50,False,49.0,0.15504812270031348,103.55000000000001,28,22
594,4,1,50,False,51.0,0.15661260893498397,77.30000000000001,31,19
595,5,1,50,False,52.0,0.16004480276210944,87.2,30,20
596,6,1,50,False,52.0,0.1600415860245055,76.65,29,21
597,7,1,50,False,40.0,0.15680491231396415,91.4,32,18
598,8,1,50,False,37.0,0.16281802101806558,80.10000000000001,31,19
599,9,1,50,False,49.0,0.16490929047112232,93.65,30,20
600,0,1,55,True,57.0,0.0,15.0,0,0
601,1,1,55,True,54.0,0.0,15.0,0,0
602,2,1,55,True,54.0,0.0,15.0,0,0
603,3,1,55,True,59.0,0.0,15.0,0,0
604,4,1,55,True,50.0,0.0,15.0,0,0
605,5,1,55,True,54.0,0.0,15.0,0,0
606,6,1,55,True,58.0,0.0,15.0,0,0
607,7,1,55,True,57.0,0.0,15.0,0,0
608,8,1,55,True,58.0,0.0,15.0,0,0
609,9,1,55,True,64.0,0.0,15.0,0,0
610,0,1,55,False,46.0,0.15592606619581295,124.5,30,25
611,1,1,55,False,45.0,0.15142612585133908,179.3,34,21
612,2,1,55,False,48.0,0.1549378463467217,131.9,33,22
613,3,1,55,False,48.0,0.15695688398785368,134.6,33,22
614,4,1,55,False,48.0,0.1533440204072274,231.20000000000002,32,23
615,5,1,55,False,53.0,0.15796248779320485,94.30000000000001,34,21
616,6,1,55,False,53.0,0.1546333157226823,86.7,33,22
617,7,1,55,False,47.0,0.16747584015320913,36.050000000000004,33,22
618,8,1,55,False,54.0,0.15802895796459074,129.70000000000002,32,23
619,9,1,55,False,43.0,0.16637360357082626,96.15,31,24
620,0,1,60,True,58.0,0.0,15.0,0,0
621,1,1,60,True,61.0,0.0,15.0,0,0
622,2,1,60,True,50.0,0.0,15.0,0,0
623,3,1,60,True,54.0,0.0,15.0,0,0
624,4,1,60,True,49.0,0.0,15.0,0,0
625,5,1,60,True,60.0,0.0,15.0,0,0
626,6,1,60,True,53.0,0.0,15.0,0,0
627,7,1,60,True,56.0,0.0,15.0,0,0
628,8,1,60,True,52.0,0.0,15.0,0,0
629,9,1,60,True,55.0,0.0,15.0,0,0
630,0,1,60,False,47.0,0.1596851080493929,199.95000000000002,35,25
631,1,1,60,False,56.0,0.17043577468257098,163.20000000000002,38,22
632,2,1,60,False,51.0,0.16023631966050594,68.25,37,23
633,3,1,60,False,48.0,0.16572361516602907,69.60000000000001,35,25
634,4,1,60,False,53.0,0.16174546206278434,104.30000000000001,32,28
635,5,1,60,False,46.0,0.15704322805148277,116.05000000000001,36,24
636,6,1,60,False,48.0,0.16530488254995612,94.60000000000001,35,25
637,7,1,60,False,45.0,0.16268822741037064,146.6,36,24
638,8,1,60,False,45.0,0.15843820826878005,96.60000000000001,36,24
639,9,1,60,False,58.0,0.16709871037155583,130.20000000000002,38,22
640,0,1,65,True,48.0,0.0,15.0,0,0
641,1,1,65,True,52.0,0.0,15.0,0,0
642,2,1,65,True,49.0,0.0,15.0,0,0
643,3,1,65,True,49.0,0.0,15.0,0,0
644,4,1,65,True,53.0,0.0,15.0,0,0
645,5,1,65,True,56.0,0.0,15.0,0,0
646,6,1,65,True,51.0,0.0,15.0,0,0
647,7,1,65,True,59.0,0.0,15.0,0,0
648,8,1,65,True,63.0,0.0,15.0,0,0
649,9,1,65,True,50.0,0.0,15.0,0,0
650,0,1,65,False,52.0,0.16087480130234047,85.25,37,28
651,1,1,65,False,45.0,0.15784271328837882,78.10000000000001,39,26
652,2,1,65,False,50.0,0.1636584047338206,84.65,37,28
653,3,1,65,False,44.0,0.17061450888490118,239.9,41,24
654,4,1,65,False,58.0,0.1584855278670236,100.7,36,29
655,5,1,65,False,51.0,0.16693787853027514,104.75,40,25
656,6,1,65,False,52.0,0.15832754656881026,96.25,37,28
657,7,1,65,False,41.0,0.1677428835211236,139.55,41,24
658,8,1,65,False,43.0,0.1647730005598449,131.75,39,26
659,9,1,65,False,46.0,0.15580340894385328,162.5,38,27
660,0,1,70,True,49.0,0.0,15.0,0,0
661,1,1,70,True,58.0,0.0,15.0,0,0
662,2,1,70,True,49.0,0.0,15.0,0,0
663,3,1,70,True,59.0,0.0,15.0,0,0
664,4,1,70,True,66.0,0.0,15.0,0,0
665,5,1,70,True,62.0,0.0,15.0,0,0
666,6,1,70,True,57.0,0.0,15.0,0,0
667,7,1,70,True,55.0,0.0,15.0,0,0
668,8,1,70,True,54.0,0.0,15.0,0,0
669,9,1,70,True,51.0,0.0,15.0,0,0
670,0,1,70,False,45.0,0.16734880482549966,67.8,43,27
671,1,1,70,False,54.0,0.16483109919804448,61.650000000000006,42,28
672,2,1,70,False,49.0,0.16617688396598487,74.75,41,29
673,3,1,70,False,47.0,0.17432761207004532,,41,29
674,4,1,70,False,43.0,0.1700058775794321,70.55,40,30
675,5,1,70,False,45.0,0.17435740222632223,201.9,42,28
676,6,1,70,False,47.0,0.17016120249185898,140.55,40,30
677,7,1,70,False,48.0,0.17014137873327645,181.25,43,27
678,8,1,70,False,44.0,0.15946715776999099,133.5,41,29
679,9,1,70,False,40.0,0.16308027250086124,120.60000000000001,40,30
680,0,1,75,True,53.0,0.0,15.0,0,0
681,1,1,75,True,57.0,0.0,15.0,0,0
682,2,1,75,True,57.0,0.0,15.0,0,0
683,3,1,75,True,52.0,0.0,15.0,0,0
684,4,1,75,True,63.0,0.0,15.0,0,0
685,5,1,75,True,59.0,0.0,15.0,0,0
686,6,1,75,True,47.0,0.0,15.0,0,0
687,7,1,75,True,54.0,0.0,15.0,0,0
688,8,1,75,True,58.0,0.0,15.0,0,0
689,9,1,75,True,54.0,0.0,15.0,0,0
690,0,1,75,False,45.0,0.168297142557353,136.75,44,31
691,1,1,75,False,41.0,0.17178080205746074,119.35000000000001,41,34
692,2,1,75,False,49.0,0.17628734967278023,112.0,45,30
693,3,1,75,False,52.0,0.16863511297944417,201.70000000000002,44,31
694,4,1,75,False,40.0,0.17244972563963154,111.7,43,32
695,5,1,75,False,47.0,0.16885720801721785,97.60000000000001,42,33
696,6,1,75,False,44.0,0.16778397818300161,136.1,40,35
697,7,1,75,False,54.0,0.1671827052716622,96.2,42,33
698,8,1,75,False,55.0,0.16663003608616556,214.05,42,33
699,9,1,75,False,51.0,0.17100126113393885,135.20000000000002,47,28
700,0,1,80,True,53.0,0.0,15.0,0,0
701,1,1,80,True,52.0,0.0,15.0,0,0
702,2,1,80,True,56.0,0.0,15.0,0,0
703,3,1,80,True,54.0,0.0,15.0,0,0
704,4,1,80,True,54.0,0.0,15.0,0,0
705,5,1,80,True,56.0,0.0,15.0,0,0
706,6,1,80,True,51.0,0.0,15.0,0,0
707,7,1,80,True,62.0,0.0,15.0,0,0
708,8,1,80,True,52.0,0.0,15.0,0,0
709,9,1,80,True,56.0,0.0,15.0,0,0
710,0,1,80,False,44.0,0.18917173027661055,103.25,46,34
711,1,1,80,False,45.0,0.18404224409910053,96.45,42,38
712,2,1,80,False,45.0,0.1816652128739647,102.80000000000001,47,33
713,3,1,80,False,51.0,0.1761063017763248,82.4,44,36
714,4,1,80,False,42.0,0.1776109485254305,99.2,42,38
715,5,1,80,False,48.0,0.17956036025962094,137.05,45,35
716,6,1,80,False,42.0,0.180384781414529,55.6,45,35
717,7,1,80,False,44.0,0.185220731096733,71.65,44,36
718,8,1,80,False,45.0,0.18378653263339031,131.85,47,33
719,9,1,80,False,50.0,0.18334665332241523,202.70000000000002,44,36
720,0,1,85,True,56.0,0.0,15.0,0,0
721,1,1,85,True,56.0,0.0,15.0,0,0
722,2,1,85,True,60.0,0.0,15.0,0,0
723,3,1,85,True,48.0,0.0,15.0,0,0
724,4,1,85,True,53.0,0.0,15.0,0,0
725,5,1,85,True,46.0,0.0,15.0,0,0
726,6,1,85,True,49.0,0.0,15.0,0,0
727,7,1,85,True,45.0,0.0,15.0,0,0
728,8,1,85,True,48.0,0.0,15.0,0,0
729,9,1,85,True,56.0,0.0,15.0,0,0
730,0,1,85,False,54.0,0.18946897530648413,163.75,43,42
731,1,1,85,False,41.0,0.18723353981525542,135.1,48,37
732,2,1,85,False,44.0,0.19049801325680307,131.05,43,42
733,3,1,85,False,38.0,0.18561993992398798,135.6,43,42
734,4,1,85,False,53.0,0.18138323230597939,,43,42
735,5,1,85,False,48.0,0.1890831535618276,218.0,44,41
736,6,1,85,False,43.0,0.18436810845809667,210.8,46,39
737,7,1,85,False,48.0,0.1927758949414751,161.20000000000002,44,41
738,8,1,85,False,39.0,0.18868315579010847,137.95000000000002,48,37
739,9,1,85,False,46.0,0.18992668827591716,144.25,47,38
740,0,1,90,True,56.0,0.0,15.0,0,0
741,1,1,90,True,60.0,0.0,15.0,0,0
742,2,1,90,True,47.0,0.0,15.0,0,0
743,3,1,90,True,46.0,0.0,15.0,0,0
744,4,1,90,True,53.0,0.0,15.0,0,0
745,5,1,90,True,54.0,0.0,15.0,0,0
746,6,1,90,True,61.0,0.0,15.0,0,0
747,7,1,90,True,50.0,0.0,15.0,0,0
748,8,1,90,True,56.0,0.0,15.0,0,0
749,9,1,90,True,52.0,0.0,15.0,0,0
750,0,1,90,False,52.0,0.19896702843100905,111.65,45,45
751,1,1,90,False,48.0,0.20094804915079584,140.4,46,44
752,2,1,90,False,51.0,0.20172944762572012,98.05000000000001,45,45
753,3,1,90,False,98.0,0.21327884324070173,165.45000000000002,45,45
754,4,1,90,False,42.0,0.1987546700435765,128.1,45,45
755,5,1,90,False,49.0,0.1984836651695197,127.15,45,45
756,6,1,90,False,41.0,0.19708113316711398,100.75,46,44
757,7,1,90,False,40.0,0.20527254019223462,82.75,45,45
758,8,1,90,False,46.0,0.2006018349401807,103.35000000000001,45,45
759,9,1,90,False,45.0,0.19815356007808943,159.05,45,45
760,0,1,95,True,53.0,0.0,15.0,0,0
761,1,1,95,True,51.0,0.0,15.0,0,0
762,2,1,95,True,57.0,0.0,15.0,0,0
763,3,1,95,True,49.0,0.0,15.0,0,0
764,4,1,95,True,59.0,0.0,15.0,0,0
765,5,1,95,True,47.0,0.0,15.0,0,0
766,6,1,95,True,53.0,0.0,15.0,0,0
767,7,1,95,True,54.0,0.0,15.0,0,0
768,8,1,95,True,57.0,0.0,15.0,0,0
769,9,1,95,True,56.0,0.0,15.0,0,0
770,0,1,95,False,45.0,0.20437545410189148,222.20000000000002,47,48
771,1,1,95,False,43.0,0.20269816472406132,64.45,47,48
772,2,1,95,False,43.0,0.2030455819068096,126.25,47,48
773,3,1,95,False,48.0,0.20409736863236355,93.35000000000001,47,48
774,4,1,95,False,100.0,0.22127187501108075,170.3,47,48
775,5,1,95,False,48.0,0.19809686653486916,153.70000000000002,47,48
776,6,1,95,False,47.0,0.2030340765195308,97.60000000000001,47,48
777,7,1,95,False,50.0,0.20151245779025845,126.9,47,48
778,8,1,95,False,36.0,0.20267230389720822,136.8,48,47
779,9,1,95,False,50.0,0.2006414197670231,131.55,48,47
780,0,1,100,True,61.0,0.0,15.0,0,0
781,1,1,100,True,51.0,0.0,15.0,0,0
782,2,1,100,True,52.0,0.0,15.0,0,0
783,3,1,100,True,52.0,0.0,15.0,0,0
784,4,1,100,True,58.0,0.0,15.0,0,0
785,5,1,100,True,55.0,0.0,15.0,0,0
786,6,1,100,True,56.0,0.0,15.0,0,0
787,7,1,100,True,56.0,0.0,15.0,0,0
788,8,1,100,True,62.0,0.0,15.0,0,0
789,9,1,100,True,58.0,0.0,15.0,0,0
790,0,1,100,False,41.0,0.2086295244296004,65.2,50,50
791,1,1,100,False,100.0,0.22038383785364357,172.8,50,50
792,2,1,100,False,100.0,0.22514209350626976,99.85000000000001,50,50
793,3,1,100,False,98.0,0.21923095266575154,,50,50
794,4,1,100,False,100.0,0.22692910988051995,143.3,50,50
795,5,1,100,False,52.0,0.21228442721883403,199.05,50,50
796,6,1,100,False,100.0,0.2262521274647478,130.85,50,50
797,7,1,100,False,100.0,0.224231104768023,101.2,50,50
798,8,1,100,False,100.0,0.2240141409302979,170.55,50,50
799,9,1,100,False,48.0,0.21255293323441332,104.4,50,50
800,0,2,5,True,52.0,0.0,15.0,0,0
801,1,2,5,True,54.0,0.0,15.0,0,0
802,2,2,5,True,51.0,0.0,15.0,0,0
803,3,2,5,True,54.0,0.0,15.0,0,0
804,4,2,5,True,50.0,0.0,15.0,0,0
805,5,2,5,True,58.0,0.0,15.0,0,0
806,6,2,5,True,47.0,0.0,15.0,0,0
807,7,2,5,True,53.0,0.0,15.0,0,0
808,8,2,5,True,51.0,0.0,15.0,0,0
809,9,2,5,True,50.0,0.0,15.0,0,0
810,0,2,5,False,56.0,0.0,15.0,0,0
811,1,2,5,False,55.0,0.0,15.0,0,0
812,2,2,5,False,60.0,0.0,15.0,0,0
813,3,2,5,False,55.0,0.0,15.0,0,0
814,4,2,5,False,55.0,0.0,15.0,0,0
815,5,2,5,False,56.0,0.0,15.0,0,0
816,6,2,5,False,51.0,0.0,15.0,0,0
817,7,2,5,False,56.0,0.0,15.0,0,0
818,8,2,5,False,56.0,0.0,15.0,0,0
819,9,2,5,False,56.0,0.0,15.0,0,0
820,0,2,10,True,50.0,0.0,15.0,0,0
821,1,2,10,True,57.0,0.0,15.0,0,0
822,2,2,10,True,65.0,0.0,15.0,0,0
823,3,2,10,True,52.0,0.0,15.0,0,0
824,4,2,10,True,52.0,0.0,15.0,0,0
825,5,2,10,True,57.0,0.0,15.0,0,0
826,6,2,10,True,53.0,0.0,15.0,0,0
827,7,2,10,True,52.0,0.0,15.0,0,0
828,8,2,10,True,49.0,0.0,15.0,0,0
829,9,2,10,True,54.0,0.0,15.0,0,0
830,0,2,10,False,47.0,0.0,15.0,0,0
831,1,2,10,False,50.0,0.0,15.0,0,0
832,2,2,10,False,46.0,0.0,15.0,0,0
833,3,2,10,False,54.0,0.0,15.0,0,0
834,4,2,10,False,50.0,0.0,15.0,0,0
835,5,2,10,False,51.0,0.0,15.0,0,0
836,6,2,10,False,64.0,0.0,15.0,0,0
837,7,2,10,False,58.0,0.0,15.0,0,0
838,8,2,10,False,56.0,0.0,15.0,0,0
839,9,2,10,False,49.0,0.0,15.0,0,0
840,0,2,15,True,52.0,0.0,15.0,0,0
841,1,2,15,True,56.0,0.0,15.0,0,0
842,2,2,15,True,54.0,0.0,15.0,0,0
843,3,2,15,True,52.0,0.0,15.0,0,0
844,4,2,15,True,48.0,0.0,15.0,0,0
845,5,2,15,True,62.0,0.0,15.0,0,0
846,6,2,15,True,51.0,0.0,15.0,0,0
847,7,2,15,True,52.0,0.0,15.0,0,0
848,8,2,15,True,54.0,0.0,15.0,0,0
849,9,2,15,True,51.0,0.0,15.0,0,0
850,0,2,15,False,54.0,0.0,15.0,0,0
851,1,2,15,False,56.0,0.0,15.0,0,0
852,2,2,15,False,52.0,0.0,15.0,0,0
853,3,2,15,False,58.0,0.0,15.0,0,0
854,4,2,15,False,61.0,0.0,15.0,0,0
855,5,2,15,False,50.0,0.0,15.0,0,0
856,6,2,15,False,48.0,0.0,15.0,0,0
857,7,2,15,False,52.0,0.0,15.0,0,0
858,8,2,15,False,52.0,0.0,15.0,0,0
859,9,2,15,False,48.0,0.0,15.0,0,0
860,0,2,20,True,56.0,0.0,15.0,0,0
861,1,2,20,True,51.0,0.0,15.0,0,0
862,2,2,20,True,51.0,0.0,15.0,0,0
863,3,2,20,True,58.0,0.0,15.0,0,0
864,4,2,20,True,62.0,0.0,15.0,0,0
865,5,2,20,True,57.0,0.0,15.0,0,0
866,6,2,20,True,55.0,0.0,15.0,0,0
867,7,2,20,True,48.0,0.0,15.0,0,0
868,8,2,20,True,55.0,0.0,15.0,0,0
869,9,2,20,True,50.0,0.0,15.0,0,0
870,0,2,20,False,47.0,0.0,15.0,0,0
871,1,2,20,False,61.0,0.0,15.0,0,0
872,2,2,20,False,55.0,0.0,15.0,0,0
873,3,2,20,False,53.0,0.0,15.0,0,0
874,4,2,20,False,61.0,0.0,15.0,0,0
875,5,2,20,False,54.0,0.0,15.0,0,0
876,6,2,20,False,50.0,0.0,15.0,0,0
877,7,2,20,False,63.0,0.0,15.0,0,0
878,8,2,20,False,50.0,0.0,15.0,0,0
879,9,2,20,False,57.0,0.0,15.0,0,0
880,0,2,25,True,58.0,0.0,15.0,0,0
881,1,2,25,True,43.0,0.0,15.0,0,0
882,2,2,25,True,53.0,0.0,15.0,0,0
883,3,2,25,True,48.0,0.0,15.0,0,0
884,4,2,25,True,51.0,0.0,15.0,0,0
885,5,2,25,True,52.0,0.0,15.0,0,0
886,6,2,25,True,53.0,0.0,15.0,0,0
887,7,2,25,True,56.0,0.0,15.0,0,0
888,8,2,25,True,47.0,0.0,15.0,0,0
889,9,2,25,True,52.0,0.0,15.0,0,0
890,0,2,25,False,97.0,0.07653380862418357,84.4,12,13
891,1,2,25,False,98.0,0.07541270611728552,88.05000000000001,13,12
892,2,2,25,False,98.0,0.07575852276851643,101.15,12,13
893,3,2,25,False,97.0,0.07685996065842145,110.30000000000001,12,13
894,4,2,25,False,98.0,0.07523625024720669,121.9,12,13
895,5,2,25,False,98.0,0.07473626186452947,84.35000000000001,12,13
896,6,2,25,False,98.0,0.07596481912957101,54.5,13,12
897,7,2,25,False,98.0,0.07634489030015043,105.05000000000001,13,12
898,8,2,25,False,98.0,0.07503699639268485,71.3,12,13
899,9,2,25,False,98.0,0.07670366738741241,172.8,13,12
900,0,2,30,True,54.0,0.0,15.0,0,0
901,1,2,30,True,55.0,0.0,15.0,0,0
902,2,2,30,True,55.0,0.0,15.0,0,0
903,3,2,30,True,58.0,0.0,15.0,0,0
904,4,2,30,True,53.0,0.0,15.0,0,0
905,5,2,30,True,52.0,0.0,15.0,0,0
906,6,2,30,True,55.0,0.0,15.0,0,0
907,7,2,30,True,48.0,0.0,15.0,0,0
908,8,2,30,True,42.0,0.0,15.0,0,0
909,9,2,30,True,56.0,0.0,15.0,0,0
910,0,2,30,False,98.0,0.10891625439914066,75.35000000000001,15,15
911,1,2,30,False,98.0,0.1084041003704695,75.35000000000001,15,15
912,2,2,30,False,98.0,0.11212957246421251,91.25,15,15
913,3,2,30,False,95.0,0.10912827480265014,130.1,15,15
914,4,2,30,False,97.0,0.11097109789196187,43.35,15,15
915,5,2,30,False,97.0,0.10634024833635747,51.650000000000006,15,15
916,6,2,30,False,97.0,0.10824006504200889,78.10000000000001,15,15
917,7,2,30,False,98.0,0.11069147387906286,100.05000000000001,15,15
918,8,2,30,False,98.0,0.10968589222601402,94.35000000000001,15,15
919,9,2,30,False,98.0,0.10989149119510509,85.15,15,15
920,0,2,35,True,55.0,0.0,15.0,0,0
921,1,2,35,True,45.0,0.0,15.0,0,0
922,2,2,35,True,51.0,0.0,15.0,0,0
923,3,2,35,True,44.0,0.0,15.0,0,0
924,4,2,35,True,58.0,0.0,15.0,0,0
925,5,2,35,True,48.0,0.0,15.0,0,0
926,6,2,35,True,58.0,0.0,15.0,0,0
927,7,2,35,True,49.0,0.0,15.0,0,0
928,8,2,35,True,56.0,0.0,15.0,0,0
929,9,2,35,True,55.0,0.0,15.0,0,0
930,0,2,35,False,98.0,0.1293364085005797,88.30000000000001,17,18
931,1,2,35,False,97.0,0.12905087531226564,108.4,18,17
932,2,2,35,False,98.0,0.1280150945924914,156.85000000000002,18,17
933,3,2,35,False,97.0,0.12900262752124428,111.55000000000001,17,18
934,4,2,35,False,98.0,0.12952162385405086,97.2,17,18
935,5,2,35,False,98.0,0.12884854319270378,270.1,18,17
936,6,2,35,False,98.0,0.12703803335747493,52.5,17,18
937,7,2,35,False,97.0,0.13095094660944676,36.9,18,17
938,8,2,35,False,98.0,0.12870129011398343,78.25,17,18
939,9,2,35,False,97.0,0.13002462589873426,97.85000000000001,18,17
940,0,2,40,True,52.0,0.0,15.0,0,0
941,1,2,40,True,53.0,0.0,15.0,0,0
942,2,2,40,True,60.0,0.0,15.0,0,0
943,3,2,40,True,53.0,0.0,15.0,0,0
944,4,2,40,True,59.0,0.0,15.0,0,0
945,5,2,40,True,56.0,0.0,15.0,0,0
946,6,2,40,True,53.0,0.0,15.0,0,0
947,7,2,40,True,61.0,0.0,15.0,0,0
948,8,2,40,True,47.0,0.0,15.0,0,0
949,9,2,40,True,53.0,0.0,15.0,0,0
950,0,2,40,False,99.0,0.15853928791049138,71.65,20,20
951,1,2,40,False,100.0,0.15761198702831128,99.4,20,20
952,2,2,40,False,99.0,0.16131583004310296,109.30000000000001,20,20
953,3,2,40,False,100.0,0.16013342627429383,101.85000000000001,20,20
954,4,2,40,False,100.0,0.15743972753595636,60.150000000000006,20,20
955,5,2,40,False,98.0,0.15785195835240823,101.10000000000001,20,20
